adapter_reuse,appearance_metric_source,appearance_reason,appearance_status,bidirectional_distance_p95_m,building_classification_availability,building_id,class2_ground_point_count,class6_building_point_count,classification_availability,classification_confidence,classification_reason,completed_at,correspondence_definition,correspondence_overlap_threshold,crop_buffer_m,crs,diagnostic_grid_cells,existing_diagnostic_provenance,existing_local_plane_rms_m,existing_m3c2_rms_m,existing_m3c2_valid,footprint_area_m2,ground_point_availability,has_lod22,icp_applied,input_pointcloud_provenance,input_provenance,largest_data_gap_m,largest_unsupported_roof_region,largest_unsupported_roof_region_reason,local_density_cv,lod2_axis,lod2_forced_zero,lod2_score,lod2_score_confidence,lpips,maximum_hole_radius_proxy_m,mixed_n_to_m_count,mixed_n_to_m_rate,nodata_frac,nodata_r,nodata_r_reason,normal_angular_error_median_deg,normal_angular_error_p90_deg,normal_estimation_enabled,normal_metric_reason,output_reference_roof_face_ratio,overseg_1_to_m_count,overseg_1_to_m_rate,point_to_plane_median_m,point_to_plane_p95_m,point_to_plane_reason,primary_metric_missing,processing_reason,processing_status,provisional,provisional_R_final,provisional_R_q40,provisional_R_q50,provisional_R_q60,provisional_R_stable,psnr,r_d,r_f,r_p,r_z,reconstructed_roof_plane_count,reconstruction_class6_count_raw,reconstruction_surface_count_voxel,reconstruction_to_reference_median_m,reconstruction_to_reference_p90_m,reconstruction_to_reference_p95_m,reference_class6_count_raw,reference_provenance,reference_roof_plane_count,reference_surface_count_voxel,reference_to_reconstruction_median_m,reference_to_reconstruction_p90_m,reference_to_reconstruction_p95_m,rf_nodata_frac,rf_pt_density,rf_rmse_lod22_existing,rf_roof_planes_existing,ridge_position_error_m,ridge_position_error_reason,rmsxy_m,rmsz_m,roof_distance_samples,roof_hausdorff_z_m,roof_plane_completeness,roof_plane_correctness,roof_plane_f1,roof_plane_match_count,roof_plane_quality,roof_points_per_m2,roofer_reason,roofer_status,roofer_success,roofprint_alignment_information,run_id,schema,scientific_status,ssim,surface_axis,surface_fscore_0p1m,surface_fscore_0p2m,surface_fscore_0p5m,surface_metric_available,surface_metric_reason,surface_precision_0p1m,surface_precision_0p2m,surface_precision_0p5m,surface_recall_0p1m,surface_recall_0p2m,surface_recall_0p5m,surface_reference_provenance,surface_reference_role,surface_sampling_capped,surface_score,surface_score_confidence,surface_thickness_p90_m,texture_coverage,underseg_n_to_1_count,underseg_n_to_1_rate,val3dity_lod22_valid,voxel_size_m,rank_recall_0p2,rank_reference_to_surface_p95_inverse,rank_precision_0p2,rank_surface_to_reference_p95_inverse,surface_proxy_metric_valid,completeness_score,reliability_score,surface_proxy_score,surface_proxy_R_q40,surface_proxy_R_q50,surface_proxy_R_q60,surface_proxy_R_stable,surface_proxy_R_v1,surface_thickness_used_in_reliability,surface_thickness_exclusion_reason,existing_view_count,qualitative_panel_status,selected_oracle_candidate
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,1.29034879,True,DEBY_LOD2_4959464,62,41711,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:15.301956+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,220,docs/pointcloud_attributes_v1_3.csv,0.163253,0.833955,True,219.35096801,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.069318107,5.678749862,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.23495416,known,False,0.873893805,high,NaN,5.678749862,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.746268657,0.671641791,0.907079646,0.840707965,1,41711,32738,0.198494332,0.503785668,0.781178596,4294,phases/p0-audit/data/raw/lod2,1,4141,0.131148771,0.226936114,1.29034879,0,183.725403,1.948396,14,NaN,explicit ridge correspondence evaluator not found,0.004152773,0.181343217,875,0.193722181,1,1,1,1,1,190.156443705,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.110519996,0.639602718,0.916647431,True,ok,0.066650376,0.507636386,0.898741524,0.323351847,0.864283989,0.935281333,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.708955224,high,0.89,NaN,0,0,True,0.1,0.679104477612,0.567164179104,0.522388059701,0.701492537313,True,0.623134328358,0.611940298507,0.617537313433,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,1.802742314,True,DEBY_LOD2_4959753,78,7774,True,low_threshold_sensitivity,q40/q50/q60 labels disagree,2026-07-28T15:05:15.414626+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,50,docs/pointcloud_attributes_v1_3.csv,0.289559,0.74918,True,49.792857003,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.073006849,2.271233145,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.418022725,known,False,0.161504425,high,NaN,2.271233145,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,6,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,RX,R0,R2,R3,False,NaN,0.656716418,0.410447761,0.181415929,0.14159292,6,7774,7422,0.482907814,1.489140691,1.802742314,811,phases/p0-audit/data/raw/lod2,1,786,0.113578167,1.031018909,1.756707998,0,153.427139,0.905606,10,NaN,explicit ridge correspondence evaluator not found,3.362845967,3.220538353,196,7.976500353,1,0.166666667,0.285714286,1,0.285714286,156.126811514,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.092455405,0.362600195,0.628498859,True,ok,0.052277014,0.243330639,0.507814605,0.399491094,0.711195929,0.824427481,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.53358209,high,6.322,NaN,0,0,True,0.1,0.544776119403,0.5,0.246268656716,0.328358208955,True,0.522388059701,0.287313432836,0.404850746269,R2,R2,R3,False,RX,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,REVIEW_NEEDED,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,6.299267416,True,DEBY_LOD2_4959758,238,533,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:15.479823+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,117,docs/pointcloud_attributes_v1_3.csv,0.115278,2.26788,True,116.959654001,True,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,6.229830254,7.389627866,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,3.549825912,known_forced_zero,True,0,forced_failure,NaN,7.389627866,0,0,0.850107,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,0.328358209,0.059701493,NaN,NaN,0,533,531,1.005286029,1.964713719,2.704928517,2246,phases/p0-audit/data/raw/lod2,1,2164,3.744355678,5.833745636,6.299267416,0.850107,35.714287,0,1,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,4.557127024,missing_lod22_geometry,failure,True,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.000742115,0.003495066,0.012505075,True,ok,0.001883239,0.032015066,0.186440678,0.000462107,0.001848429,0.006469501,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.194029851,high,3.408,NaN,0,NaN,True,0.1,0.0597014925373,0.283582089552,0.0746268656716,0.208955223881,True,0.171641791045,0.141791044776,0.15671641791,R3,R3,R3,True,R3,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,0.303961048,True,DEBY_LOD2_4959793,4239,47138,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:15.586291+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,194,docs/pointcloud_attributes_v1_3.csv,0.093893,0.06827,True,193.927550002,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.622012862,5.334050993,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.364211036,known,False,0.913716814,high,NaN,5.334050993,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,1,0.970149254,0.907079646,0.920353982,4,47138,32317,0.165151446,0.252408398,0.301595754,3474,phases/p0-audit/data/raw/lod2,4,3357,0.081240384,0.139283883,0.303961048,0,261.111969,0.111647,5,NaN,explicit ridge correspondence evaluator not found,1.360556726,0.118462263,778,0.378757897,1,1,1,4,1,243.070156868,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.210877635,0.8152733,0.977054847,True,ok,0.124052356,0.722158616,0.983383359,0.702710754,0.935954721,0.970807268,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.985074627,high,0.41,NaN,0,0,True,0.1,0.89552238806,0.873134328358,0.925373134328,0.985074626866,True,0.884328358209,0.955223880597,0.919776119403,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,1.292634132,True,DEBY_LOD2_60042,15732,2292614,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:18.623278+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,3629,docs/pointcloud_attributes_v1_3.csv,0.185586,0.384554,True,3629.81110001,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.092195444,14.605978228,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.78889398,known_forced_zero,True,0,forced_failure,NaN,14.605978228,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,2,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,RX,R0,R2,R2,False,NaN,0.73880597,0.835820896,0.247787611,0.424778761,40,2292614,250000,0.171464282,0.807619272,1.292634132,67338,phases/p0-audit/data/raw/lod2,20,64957,0.099498744,0.179443584,0.294142815,0,617.275208,1.626742,155,NaN,explicit ridge correspondence evaluator not found,17.507887806,0.88209591,10645,3.95560016,0.5,0.25,0.333333333,10,0.333333333,631.606972604,val3dity_invalid,failure,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.233615441,0.720671383,0.889422068,True,ok,0.152048,0.593132,0.820844,0.503979556,0.918084271,0.970503564,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,True,0.787313433,high,1.18,NaN,0,0,False,0.1,0.835820895522,0.880597014925,0.731343283582,0.417910447761,True,0.858208955224,0.574626865672,0.716417910448,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,PASS,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,12.015234129,True,DEBY_LOD2_60097,23,1349,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:20.728576+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,161,docs/pointcloud_attributes_v1_3.csv,0.116185,0.224158,True,161.023003508,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,7.167836634,12.696353807,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,2.192669954,known,False,0.32300885,high,NaN,12.696353807,0,0,0.810559,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,RX,R1,R1,R3,False,NaN,0.111940299,0.276119403,0.469026549,0.17699115,2,1349,1320,0.188480757,0.592823743,0.730092453,2812,phases/p0-audit/data/raw/lod2,2,2778,3.364884774,11.494011782,12.015234129,0.810559,41.80328,2.394874,4,NaN,explicit ridge correspondence evaluator not found,6.049487002,2.84915582,644,8.570912079,0.5,0.5,0.5,1,0.5,8.377684993,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.06755087,0.139253918,0.238111579,True,ok,0.126515152,0.540909091,0.858333333,0.046076314,0.079913607,0.138228942,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.194029851,high,0.16,NaN,0,0,True,0.1,0.253731343284,0.111940298507,0.611940298507,0.723880597015,True,0.182835820896,0.667910447761,0.425373134328,R1,R1,R1,True,R1,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,REVIEW_NEEDED,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,9.807286266,True,DEBY_LOD2_60098,6,668,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:20.771975+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,195,docs/pointcloud_attributes_v1_3.csv,0.126653,0.473985,True,195.925425003,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,5.062723081,16.228376382,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,1.463299243,known,False,0.241150442,high,NaN,16.228376382,0,0,0.66199,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1.5,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,RX,R1,R1,R3,False,NaN,0.186567164,0.223880597,0.331858407,0.150442478,3,668,667,0.413158565,0.754848035,1.006017895,4020,phases/p0-audit/data/raw/lod2,2,3943,1.519539404,6.844217085,9.807286266,0.66199,10.067924,1.024364,3,NaN,explicit ridge correspondence evaluator not found,6.46217809,2.991955569,784,9.730518924,0.5,0.333333333,0.4,1,0.4,3.409460513,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.008177221,0.05773023,0.318336626,True,ok,0.026986507,0.145427286,0.662668666,0.004818666,0.036013188,0.209485164,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.205223881,high,0.14,NaN,0,0,True,0.1,0.216417910448,0.179104477612,0.179104477612,0.574626865672,True,0.19776119403,0.376865671642,0.287313432836,R3,R3,R3,True,R3,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,NaN,False,DEBY_LOD2_8568391,14,0,False,unknown_missing_metric,one or more required completeness/reliability metrics unavailable,2026-07-28T15:05:20.816272+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,55,docs/pointcloud_attributes_v1_3.csv,NaN,NaN,False,55.535699997,True,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,NaN,NaN,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,NaN,known_forced_zero,True,0,forced_failure,NaN,NaN,0,0,0.977376,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,950,phases/p0-audit/data/raw/lod2,1,925,NaN,NaN,NaN,0.977376,11.2,NaN,0,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,pointcloud_unusable_no_points,failure,False,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,unknown,NaN,NaN,NaN,False,class-6 reconstruction or reference points unavailable,NaN,NaN,NaN,NaN,NaN,NaN,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,NaN,unknown,NaN,NaN,0,NaN,True,0.1,NaN,NaN,NaN,NaN,False,NaN,NaN,NaN,RX,RX,RX,False,RX,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,NaN,False,DEBY_LOD2_8568392,50,0,False,unknown_missing_metric,one or more required completeness/reliability metrics unavailable,2026-07-28T15:05:20.850922+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,5,docs/pointcloud_attributes_v1_3.csv,NaN,NaN,False,5.797516501,True,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,NaN,NaN,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,NaN,known_forced_zero,True,0,forced_failure,NaN,NaN,0,0,0.25,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,109,phases/p0-audit/data/raw/lod2,1,102,NaN,NaN,NaN,0.25,12.444445,NaN,0,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,pointcloud_unusable_no_points,failure,False,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,unknown,NaN,NaN,NaN,False,class-6 reconstruction or reference points unavailable,NaN,NaN,NaN,NaN,NaN,NaN,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,NaN,unknown,NaN,NaN,0,NaN,True,0.1,NaN,NaN,NaN,NaN,False,NaN,NaN,NaN,RX,RX,RX,False,RX,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,4.258410306,True,DEBY_LOD2_8568403,57,374,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:05:20.892109+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,28,docs/pointcloud_attributes_v1_3.csv,0.136837,2.215517,True,28.219219999,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,2.482566817,4.110060827,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,1.389927105,known,False,0.480088496,high,NaN,4.110060827,0,0,0.605263,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R1,R1,R1,R1,True,NaN,0.432835821,0.119402985,0.907079646,0.053097345,1,374,359,1.821510362,3.953314383,4.258410306,527,phases/p0-audit/data/raw/lod2,1,526,1.75001394,2.929726928,3.103896742,0.605263,30.577778,1.64393,3,NaN,explicit ridge correspondence evaluator not found,2.452409522,6.747633451,91,8.790800876,1,1,1,1,1,13.253378372,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.006779661,0.013559322,0.09722487,True,ok,0.008356546,0.016713092,0.097493036,0.005703422,0.011406844,0.096958175,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.276119403,high,2.99,NaN,0,0,True,0.1,0.134328358209,0.410447761194,0.0522388059701,0.0970149253731,True,0.272388059701,0.0746268656716,0.173507462687,R3,R3,R3,True,R3,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
