source_path,relation,target_path,target_exists,evidence,confidence,line
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4906999_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4906999_orig_classified.las,text,144
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907012_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907012_orig_classified.las,text,153
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907013_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907013_orig_classified.las,text,156
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907014_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907014_orig_classified.las,text,159
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907015_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907015_orig_classified.las,text,162
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907016_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907016_orig_classified.las,text,165
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907019_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907019_orig_classified.las,text,174
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907021_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907021_orig_classified.las,text,180
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907022_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907022_orig_classified.las,text,183
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907027_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907027_orig_classified.las,text,198
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907029_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907029_orig_classified.las,text,204
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907030_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907030_orig_classified.las,text,207
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907031_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907031_orig_classified.las,text,210
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907032_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907032_orig_classified.las,text,213
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907033_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907033_orig_classified.las,text,216
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907034_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907034_orig_classified.las,text,219
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907036_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907036_orig_classified.las,text,225
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907167_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907167_orig_classified.las,text,240
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907168_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907168_orig_classified.las,text,243
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907169_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907169_orig_classified.las,text,246
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907174_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907174_orig_classified.las,text,261
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907175_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907175_orig_classified.las,text,264
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907181_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907181_orig_classified.las,text,282
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907182_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907182_orig_classified.las,text,285
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907187_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907187_orig_classified.las,text,300
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907199_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907199_orig_classified.las,text,318
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907508_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907508_orig_classified.las,text,351
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907510_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907510_orig_classified.las,text,357
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908023_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908023_orig_classified.las,text,384
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908044_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908044_orig_classified.las,text,402
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908045_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908045_orig_classified.las,text,405
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908046_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908046_orig_classified.las,text,408
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908048_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908048_orig_classified.las,text,411
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908049_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908049_orig_classified.las,text,414
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908050_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908050_orig_classified.las,text,417
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908051_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908051_orig_classified.las,text,420
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908052_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908052_orig_classified.las,text,423
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908053_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908053_orig_classified.las,text,426
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908054_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908054_orig_classified.las,text,429
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908157_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908157_orig_classified.las,text,435
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908158_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908158_orig_classified.las,text,438
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908159_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908159_orig_classified.las,text,441
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908160_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908160_orig_classified.las,text,444
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908161_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908161_orig_classified.las,text,447
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908162_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908162_orig_classified.las,text,450
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908164_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908164_orig_classified.las,text,456
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908165_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908165_orig_classified.las,text,459
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908166_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908166_orig_classified.las,text,462
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908167_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908167_orig_classified.las,text,465
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908169_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908169_orig_classified.las,text,471
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908170_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908170_orig_classified.las,text,474
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908176_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4908176_orig_classified.las,text,480
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4959758_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4959758_orig_classified.las,text,558
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8568391_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8568391_orig_classified.las,text,579
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8568392_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8568392_orig_classified.las,text,582
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8573617_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8573617_orig_classified.las,text,588
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_104583447_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_104583447_orig_classified.las,text,2
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_104583794_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_104583794_orig_classified.las,text,5
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_104586480_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_104586480_orig_classified.las,text,8
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_107802038_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_107802038_orig_classified.las,text,11
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_107807336_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_107807336_orig_classified.las,text,14
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108246888_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108246888_orig_classified.las,text,17
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247349_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247349_orig_classified.las,text,20
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247350_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247350_orig_classified.las,text,23
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247351_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247351_orig_classified.las,text,26
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247714_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108247714_orig_classified.las,text,29
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108250120_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108250120_orig_classified.las,text,32
docs/evidence/archive/pointcloud_attributes/v1/tables/pointcloud_attributes_v1.csv,mentions_path,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108580335_orig_classified.las,no,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_108580335_orig_classified.las,text,35
